region_id,month,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,dominant_monthly_component,dominant_monthly_component_label,month_name,regional_loading_mm,normalized_seasonal_profile,dominant_monthly_contribution_mm,reconstructed_total_mm,dominant_monthly_component_fraction
MYS_07_31,8,1,115.25,4.25,31,7,True,K4_C3,April–October mode,Aug,1374.170737542985,0.1309179607663566,179.90363070392783,271.45691671363403,0.6627336406893334
MYS_07_31,9,1,115.25,4.25,31,7,True,K4_C3,April–October mode,Sep,1374.170737542985,0.1376209669856309,189.1147057040232,287.0933107210215,0.658722090142297
MYS_07_31,10,1,115.25,4.25,31,7,True,K4_C3,April–October mode,Oct,1374.170737542985,0.1386202479765914,190.4878884003841,340.2341592814128,0.5598729087129335
MYS_07_31,11,1,115.25,4.25,31,7,True,K4_C2,May–June southwest mode,Nov,975.6674261431305,0.1258092686029743,122.7480052828137,309.2716367092646,0.39689383284185475
MYS_07_31,12,1,115.25,4.25,31,7,True,K4_C1,January eastern mode,Dec,619.6696749209573,0.1648341306180569,102.14271213596993,295.7631853464918,0.3453530297095899
MYS_07_32,1,1,115.75,4.25,32,7,True,K4_C1,January eastern mode,Jan,574.6286992090766,0.3142285883169263,180.5647649588598,204.52481049420462,0.8828501760864668
MYS_07_32,2,1,115.75,4.25,32,7,True,K4_C1,January eastern mode,Feb,574.6286992090766,0.2053666456716191,118.00956846321382,188.66545800684355,0.6254964194820083
MYS_07_32,3,1,115.75,4.25,32,7,True,K4_C2,May–June southwest mode,Mar,968.6650950609272,0.1381761742726676,133.8464369869888,240.10819868327914,0.5574421769893096
MYS_07_32,4,1,115.75,4.25,32,7,True,K4_C2,May–June southwest mode,Apr,968.6650950609272,0.1771518265910075,171.60079094499517,249.83439476849472,0.686858152993732
MYS_07_32,5,1,115.75,4.25,32,7,True,K4_C3,April–October mode,May,1359.842400492857,0.1287233906059157,175.0435244811281,285.75442465098706,0.6125662785271712
MYS_07_32,6,1,115.75,4.25,32,7,True,K4_C3,April–October mode,Jun,1359.842400492857,0.1188687959736476,161.64282886050063,225.584253065737,0.7165519164735167
MYS_07_32,7,1,115.75,4.25,32,7,True,K4_C3,April–October mode,Jul,1359.842400492857,0.1056946639096819,143.72808549022756,219.71421558871563,0.6541592454776483
MYS_07_32,8,1,115.75,4.25,32,7,True,K4_C3,April–October mode,Aug,1359.842400492857,0.1309179607663566,178.02779403615202,265.53519499486583,0.6704489551360384
MYS_07_32,9,1,115.75,4.25,32,7,True,K4_C3,April–October mode,Sep,1359.842400492857,0.1376209669856309,187.14282610388852,281.50237429508775,0.6648001693503094
MYS_07_32,10,1,115.75,4.25,32,7,True,K4_C3,April–October mode,Oct,1359.842400492857,0.1386202479765914,188.50169076540314,331.05560564138943,0.5693958584395472
MYS_07_32,11,1,115.75,4.25,32,7,True,K4_C2,May–June southwest mode,Nov,968.6650950609272,0.1258092686029743,121.86704713084583,288.4441668451546,0.4224978735530044
MYS_07_32,12,1,115.75,4.25,32,7,True,K4_C1,January eastern mode,Dec,574.6286992090766,0.1648341306180569,94.71842206231305,262.91270206097505,0.3602656749552779
MYS_07_33,1,1,116.25,4.25,33,7,True,K4_C1,January eastern mode,Jan,582.7430849849294,0.3142285883169263,183.11453694626496,202.46488717730745,0.9044261427212487
MYS_07_33,2,1,116.25,4.25,33,7,True,K4_C1,January eastern mode,Feb,582.7430849849294,0.2053666456716191,119.67599265168622,191.67810706073945,0.6243592160150193
MYS_07_33,3,1,116.25,4.25,33,7,True,K4_C2,May–June southwest mode,Mar,963.6811692913836,0.1381761742726676,133.15777719129431,240.1848719281814,0.5543970197719628
MYS_07_33,4,1,116.25,4.25,33,7,True,K4_C2,May–June southwest mode,Apr,963.6811692913836,0.1771518265910075,170.71787939132653,251.36202920061623,0.6791713129236148
MYS_07_33,5,1,116.25,4.25,33,7,True,K4_C3,April–October mode,May,1414.120673720155,0.1287233906059157,182.0304078471802,291.8299896442161,0.6237549748368979
MYS_07_33,6,1,116.25,4.25,33,7,True,K4_C3,April–October mode,Jun,1414.120673720155,0.1188687959736476,168.0948218465582,231.35228667200494,0.7265751476442991
MYS_07_33,7,1,116.25,4.25,33,7,True,K4_C3,April–October mode,Jul,1414.120673720155,0.1056946639096819,149.46500933658473,223.56338562579194,0.6685576393388691
MYS_07_33,8,1,116.25,4.25,33,7,True,K4_C3,April–October mode,Aug,1414.120673720155,0.1309179607663566,185.133794880989,270.7383142196473,0.6838108430075833
MYS_07_33,9,1,116.25,4.25,33,7,True,K4_C3,April–October mode,Sep,1414.120673720155,0.1376209669856309,194.61265455173958,286.73780449502067,0.6787129269350289
MYS_07_33,10,1,116.25,4.25,33,7,True,K4_C3,April–October mode,Oct,1414.120673720155,0.1386202479765914,196.0257584599124,334.5342542333949,0.5859661782890276
MYS_07_33,11,1,116.25,4.25,33,7,True,K4_C2,May–June southwest mode,Nov,963.6811692913836,0.1258092686029743,121.24002307500804,282.2937423054713,0.4294817946896381
MYS_07_33,12,1,116.25,4.25,33,7,True,K4_C1,January eastern mode,Dec,582.7430849849294,0.1648341306180569,96.0559497871753,253.23682678389304,0.37931272085140844
MYS_07_34,1,1,116.75,4.25,34,7,True,K4_C1,January eastern mode,Jan,614.8004540810473,0.3142285883169263,193.18787878249276,212.07326521884335,0.9109487637828261
MYS_07_34,2,1,116.75,4.25,34,7,True,K4_C1,January eastern mode,Feb,614.8004540810473,0.2053666456716191,126.25950701201297,198.3144315065715,0.6366632324880962
MYS_07_34,3,1,116.75,4.25,34,7,True,K4_C2,May–June southwest mode,Mar,941.6345595143852,0.1381761742726676,130.11146099662628,241.667269726624,0.5383909088881148
MYS_07_34,4,1,116.75,4.25,34,7,True,K4_C2,May–June southwest mode,Apr,941.6345595143852,0.1771518265910075,166.81228219919208,249.93415444341744,0.6674249166572258
MYS_07_34,5,1,116.75,4.25,34,7,True,K4_C3,April–October mode,May,1439.301988993183,0.1287233906059157,185.27183212904086,293.49559540514946,0.6312593273275072
MYS_07_34,6,1,116.75,4.25,34,7,True,K4_C3,April–October mode,Jun,1439.301988993183,0.1188687959736476,171.08809447409587,234.48906890356218,0.7296207677145876
MYS_07_34,7,1,116.75,4.25,34,7,True,K4_C3,April–October mode,Jul,1439.301988993183,0.1056946639096819,152.12653999117114,225.1239854295255,0.675745588373985
MYS_07_34,8,1,116.75,4.25,34,7,True,K4_C3,April–October mode,Aug,1439.301988993183,0.1309179607663566,188.43048132594853,272.7086640059343,0.690958910355148
MYS_07_34,9,1,116.75,4.25,34,7,True,K4_C3,April–October mode,Sep,1439.301988993183,0.1376209669856309,198.0781315095837,287.9767702958713,0.6878267691733452
MYS_07_34,10,1,116.75,4.25,34,7,True,K4_C3,April–October mode,Oct,1439.301988993183,0.1386202479765914,199.51639862743625,335.0812908023683,0.5954268534351309
MYS_07_34,11,1,116.75,4.25,34,7,True,K4_C2,May–June southwest mode,Nov,941.6345595143852,0.1258092686029743,118.46635522378868,281.48880534690835,0.4208563643509379
MYS_07_34,12,1,116.75,4.25,34,7,True,K4_C1,January eastern mode,Dec,614.8004540810473,0.1648341306180569,101.34009835203605,257.7972165003862,0.3931000486651268
MYS_07_35,1,1,117.25,4.25,35,7,True,K4_C1,January eastern mode,Jan,669.4022801537865,0.3142285883169263,210.34533350885593,231.88030617323042,0.9071289277654895
MYS_07_35,2,1,117.25,4.25,35,7,True,K4_C1,January eastern mode,Feb,669.4022801537865,0.2053666456716191,137.47290088011658,208.67053346181117,0.658803610646232
MYS_07_35,3,1,117.25,4.25,35,7,True,K4_C2,May–June southwest mode,Mar,905.5966478637218,0.1381761742726676,125.13188023596122,244.70101043387777,0.5113664222885337
MYS_07_35,4,1,117.25,4.25,35,7,True,K4_C2,May–June southwest mode,Apr,905.5966478637218,0.1771518265910075,160.42810032375175,246.42029150752805,0.6510344555730335
MYS_07_35,5,1,117.25,4.25,35,7,True,K4_C3,April–October mode,May,1445.9325936988473,0.1287233906059157,186.12534604852152,292.25335938899207,0.6368629823029233
MYS_07_35,6,1,117.25,4.25,35,7,True,K4_C3,April–October mode,Jun,1445.9325936988473,0.1188687959736476,171.87626647203538,236.1555645989938,0.7278095130381175
MYS_07_35,7,1,117.25,4.25,35,7,True,K4_C3,April–October mode,Jul,1445.9325936988473,0.1056946639096819,152.82735952705428,225.30611812244868,0.6783098515061013
MYS_07_35,8,1,117.25,4.25,35,7,True,K4_C3,April–October mode,Aug,1445.9325936988473,0.1309179607663566,189.2985465726619,272.6647860045745,0.6942537367824462
MYS_07_35,9,1,117.25,4.25,35,7,True,K4_C3,April–October mode,Sep,1445.9325936988473,0.1376209669856309,198.99064174087673,286.5557347363514,0.6944221232353286
MYS_07_35,10,1,117.25,4.25,35,7,True,K4_C3,April–October mode,Oct,1445.9325936988473,0.1386202479765914,200.43553469597018,333.7674862595927,0.6005244457516704
MYS_07_35,11,1,117.25,4.25,35,7,True,K4_C3,April–October mode,Nov,1445.9325936988473,0.0813074934893903,117.56515494826625,284.9527429780432,0.41257772681740823
MYS_07_35,12,1,117.25,4.25,35,7,True,K4_C1,January eastern mode,Dec,669.4022801537865,0.1648341306180569,110.34034288289436,273.94146225124643,0.40278803353139475
MYS_07_36,1,1,117.75,4.25,36,7,True,K4_C1,January eastern mode,Jan,669.1725695587495,0.3142285883169263,210.27315187285603,232.55865781511693,0.9041725380098393
MYS_07_36,2,1,117.75,4.25,36,7,True,K4_C1,January eastern mode,Feb,669.1725695587495,0.2053666456716191,137.4257259857386,202.7142219730786,0.6779283892769467
MYS_07_36,3,1,117.75,4.25,36,7,True,K4_C2,May–June southwest mode,Mar,814.8085900729269,0.1381761742726676,112.58713374078332,230.44879381441868,0.48855596888673747
MYS_07_36,4,1,117.75,4.25,36,7,True,K4_C2,May–June southwest mode,Apr,814.8085900729269,0.1771518265910075,144.34483005346246,226.39408052595655,0.6375821740485526
MYS_07_36,5,1,117.75,4.25,36,7,True,K4_C3,April–October mode,May,1340.315723821592,0.1287233906059157,172.5299844527374,269.7812630679925,0.6395180395061573
MYS_07_36,6,1,117.75,4.25,36,7,True,K4_C3,April–October mode,Jun,1340.315723821592,0.1188687959736476,159.32171631522064,220.0005217226139,0.7241879022273424
MYS_07_36,7,1,117.75,4.25,36,7,True,K4_C3,April–October mode,Jul,1340.315723821592,0.1056946639096819,141.66421996218517,208.85692940310568,0.6782835521284775
MYS_07_36,8,1,117.75,4.25,36,7,True,K4_C3,April–October mode,Aug,1340.315723821592,0.1309179607663566,175.47140134580602,252.49233716825722,0.694957333413546
MYS_07_36,9,1,117.75,4.25,36,7,True,K4_C3,April–October mode,Sep,1340.315723821592,0.1376209669856309,184.4555459783733,264.2238961896178,0.6981031944438535
MYS_07_36,10,1,117.75,4.25,36,7,True,K4_C3,April–October mode,Oct,1340.315723821592,0.1386202479765914,185.79489800307365,308.35682359659535,0.602532143884508
MYS_07_36,11,1,117.75,4.25,36,7,True,K4_C3,April–October mode,Nov,1340.315723821592,0.0813074934893903,108.97771198835154,267.672631604404,0.4071305733991168
MYS_07_36,12,1,117.75,4.25,36,7,True,K4_C1,January eastern mode,Dec,669.1725695587495,0.1648341306180569,110.30247873666768,268.121596812264,0.4113897576624547
MYS_07_37,1,1,118.25,4.25,37,7,True,K4_C1,January eastern mode,Jan,622.2096517681985,0.3142285883169263,195.5160605122873,217.17811149097432,0.900256748573913
MYS_07_37,2,1,118.25,4.25,37,7,True,K4_C1,January eastern mode,Feb,622.2096517681985,0.2053666456716191,127.78110908814112,180.92337182919618,0.7062719857375589
MYS_07_37,3,1,118.25,4.25,37,7,True,K4_C2,May–June southwest mode,Mar,647.5615776340636,0.1381761742726676,89.47758140344794,196.800534196173,0.4546612729935767
MYS_07_37,4,1,118.25,4.25,37,7,True,K4_C2,May–June southwest mode,Apr,647.5615776340636,0.1771518265910075,114.71671630802888,185.7356591750515,0.6176343132898948
MYS_07_37,5,1,118.25,4.25,37,7,True,K4_C3,April–October mode,May,1104.6365364979572,0.1287233906059157,142.1925603651924,221.875680572219,0.6408659119308469
MYS_07_37,6,1,118.25,4.25,37,7,True,K4_C3,April–October mode,Jun,1104.6365364979572,0.1188687959736476,131.3068150820124,183.38842026208718,0.7160038507030977
MYS_07_37,7,1,118.25,4.25,37,7,True,K4_C3,April–October mode,Jul,1104.6365364979572,0.1056946639096819,116.75418746750664,172.86288948359342,0.6754149940238496
MYS_07_37,8,1,118.25,4.25,37,7,True,K4_C3,April–October mode,Aug,1104.6365364979572,0.1309179607663566,144.6167627463236,208.57925558078753,0.6933420216868604
MYS_07_37,9,1,118.25,4.25,37,7,True,K4_C3,April–October mode,Sep,1104.6365364979572,0.1376209669856309,152.02114832050702,216.77653881511407,0.70128044829687
MYS_07_37,10,1,118.25,4.25,37,7,True,K4_C3,April–October mode,Oct,1104.6365364979572,0.1386202479765914,153.12499061334987,254.10466430650553,0.6026059814024027
MYS_07_37,11,1,118.25,4.25,37,7,True,K4_C3,April–October mode,Nov,1104.6365364979572,0.0813074934893903,89.8152279994503,227.0592172283358,0.39555860843618657
MYS_07_37,12,1,118.25,4.25,37,7,True,K4_C1,January eastern mode,Dec,622.2096517681985,0.1648341306180569,102.56138701137493,241.69264528389544,0.4243463299882582
MYS_07_38,1,1,118.75,4.25,38,7,True,K4_C1,January eastern mode,Jan,581.0299451374525,0.3142285883169263,182.57621943040283,204.00666307119053,0.8949522367643977
MYS_07_38,2,1,118.75,4.25,38,7,True,K4_C1,January eastern mode,Feb,581.0299451374525,0.2053666456716191,119.3241708676435,165.43482860622976,0.7212759965536673
MYS_07_38,3,1,118.75,4.25,38,7,True,K4_C1,January eastern mode,Mar,581.0299451374525,0.1312479940516269,76.25901478321747,175.4669573895225,0.434606127089379
MYS_07_38,4,1,118.75,4.25,38,7,True,K4_C2,May–June southwest mode,Apr,550.3091870225412,0.1771518265910075,97.48827767085554,161.4624334166365,0.6037830324240036
MYS_07_38,5,1,118.75,4.25,38,7,True,K4_C3,April–October mode,May,968.5504879899258,0.1287233906059157,124.67510278707749,193.85955309038667,0.6431207582994269
MYS_07_38,6,1,118.75,4.25,38,7,True,K4_C3,April–October mode,Jun,968.5504879899258,0.1188687959736476,115.13043034705132,161.73079051263682,0.7118646361779554
MYS_07_38,7,1,118.75,4.25,38,7,True,K4_C3,April–October mode,Jul,968.5504879899258,0.1056946639096819,102.3706183076536,151.86145317676238,0.6741053517280461
MYS_07_38,8,1,118.75,4.25,38,7,True,K4_C3,April–October mode,Aug,968.5504879899258,0.1309179607663566,126.80065478690064,182.9854159720773,0.692954977386011
MYS_07_38,9,1,118.75,4.25,38,7,True,K4_C3,April–October mode,Sep,968.5504879899258,0.1376209669856309,133.29285473157827,189.36411200676073,0.7038971287591147
MYS_07_38,10,1,118.75,4.25,38,7,True,K4_C3,April–October mode,Oct,968.5504879899258,0.1386202479765914,134.26070882301212,222.64013727788455,0.6030391036609759
MYS_07_38,11,1,118.75,4.25,38,7,True,K4_C3,April–October mode,Nov,968.5504879899258,0.0813074934893903,78.75041249638669,203.27687820935083,0.38740467282896385
MYS_07_38,12,1,118.75,4.25,38,7,True,K4_C1,January eastern mode,Dec,581.0299451374525,0.1648341306180569,95.77356586978928,224.47446203874736,0.42665684550457883
MYS_08_02,1,1,100.75,4.75,2,8,True,K4_C1,January eastern mode,Jan,334.3446802100629,0.3142285883169263,105.06065687368223,136.19823878014193,0.7713804364480545
MYS_08_02,2,1,100.75,4.75,2,8,True,K4_C1,January eastern mode,Feb,334.3446802100629,0.2053666456716191,68.6632454728908,140.00657888963082,0.49042870711824915
MYS_08_02,3,1,100.75,4.75,2,8,True,K4_C2,May–June southwest mode,Mar,1369.317572166663,0.1381761742726676,189.20706348632692,258.75536510202437,0.7312198663464414
MYS_08_02,4,1,100.75,4.75,2,8,True,K4_C2,May–June southwest mode,Apr,1369.317572166663,0.1771518265910075,242.5771090924881,294.34025488963454,0.8241384080592188
MYS_08_02,5,1,100.75,4.75,2,8,True,K4_C2,May–June southwest mode,May,1369.317572166663,0.0994585414451646,136.1903285029302,269.9513149826576,0.5044995928679934
MYS_08_02,6,1,100.75,4.75,2,8,True,K4_C3,April–October mode,Jun,958.9225571011996,0.1188687959736476,113.98596979459094,187.45568738813387,0.6080688795458034
MYS_08_02,7,1,100.75,4.75,2,8,True,K4_C3,April–October mode,Jul,958.9225571011996,0.1056946639096819,101.35299738822404,202.13811766990509,0.5014046759539691
MYS_08_02,8,1,100.75,4.75,2,8,True,K4_C3,April–October mode,Aug,958.9225571011996,0.1309179607663566,125.54018570854919,242.22152650881725,0.5182866589851969
MYS_08_02,9,1,100.75,4.75,2,8,True,K4_C3,April–October mode,Sep,958.9225571011996,0.1376209669856309,131.96784957260095,266.21803581815925,0.49571340712145384
MYS_08_02,10,1,100.75,4.75,2,8,True,K4_C2,May–June southwest mode,Oct,1369.317572166663,0.1288721738103939,176.4669321618888,331.3081986031805,0.5326367802121597
MYS_08_02,11,1,100.75,4.75,2,8,True,K4_C2,May–June southwest mode,Nov,1369.317572166663,0.1258092686029743,172.27284223948837,316.9068668528245,0.5436071611521565
MYS_08_02,12,1,100.75,4.75,2,8,True,K4_C4,November northern mode,Dec,218.50435115432143,0.3529067798814952,77.11166695596705,235.58897514713553,0.32731441234806286
MYS_08_03,1,1,101.25,4.75,3,8,True,K4_C1,January eastern mode,Jan,298.78751147325664,0.3142285883169263,93.88757793696885,136.05984030816123,0.6900462158732757
MYS_08_03,2,1,101.25,4.75,3,8,True,K4_C1,January eastern mode,Feb,298.78751147325664,0.2053666456716191,61.360988999833125,131.20025608702468,0.46768955206255536
MYS_08_03,3,1,101.25,4.75,3,8,True,K4_C2,May–June southwest mode,Mar,1245.5997219429414,0.1381761742726676,172.11220425317418,241.2762890438828,0.7133407303934072
MYS_08_03,4,1,101.25,4.75,3,8,True,K4_C2,May–June southwest mode,Apr,1245.5997219429414,0.1771518265910075,220.66026594344314,273.3196491443793,0.8073340743492643
MYS_08_03,5,1,101.25,4.75,3,8,True,K4_C3,April–October mode,May,1028.887826551243,0.1287233906059157,132.4419295868273,267.17324944807854,0.4957155323761767
MYS_08_03,6,1,101.25,4.75,3,8,True,K4_C3,April–October mode,Jun,1028.887826551243,0.1188687959736476,122.30265713408944,190.98510471792093,0.6403779881929885
MYS_08_03,7,1,101.25,4.75,3,8,True,K4_C3,April–October mode,Jul,1028.887826551243,0.1056946639096819,108.74795302809672,204.8609470459632,0.530837890755712
MYS_08_03,8,1,101.25,4.75,3,8,True,K4_C3,April–October mode,Aug,1028.887826551243,0.1309179607663566,134.69989610941755,245.1726191901025,0.5494083986800078
MYS_08_03,9,1,101.25,4.75,3,8,True,K4_C3,April–October mode,Sep,1028.887826551243,0.1376209669856309,141.59653760972614,268.449493128453,0.5274606256826577
MYS_08_03,10,1,101.25,4.75,3,8,True,K4_C2,May–June southwest mode,Oct,1245.5997219429414,0.1288721738103939,160.52314386440906,332.292896114373,0.48307726629569014
MYS_08_03,11,1,101.25,4.75,3,8,True,K4_C2,May–June southwest mode,Nov,1245.5997219429414,0.1258092686029743,156.70798998970963,328.0140312692452,0.4777478249431297
MYS_08_03,12,1,101.25,4.75,3,8,True,K4_C4,November northern mode,Dec,307.9304175724263,0.3529067798814952,108.67073209304915,262.4011020422814,0.4141397701734451
MYS_08_04,1,1,101.75,4.75,4,8,True,K4_C4,November northern mode,Jan,730.8486116152533,0.1192487034702773,87.1527493681712,176.1450492737966,0.49477830757935515
MYS_08_04,2,1,101.75,4.75,4,8,True,K4_C1,January eastern mode,Feb,265.32729829081603,0.2053666456716191,54.489377255098006,118.517790060724,0.459756946422809
MYS_08_04,3,1,101.75,4.75,4,8,True,K4_C2,May–June southwest mode,Mar,990.312632443497,0.1381761742726676,136.83761088493685,216.08762234639283,0.6332505739990206
MYS_08_04,4,1,101.75,4.75,4,8,True,K4_C2,May–June southwest mode,Apr,990.312632443497,0.1771518265910075,175.43569173351455,227.66010407342216,0.770603582246168
MYS_08_04,5,1,101.75,4.75,4,8,True,K4_C3,April–October mode,May,1060.3884484971156,0.1287233906059157,136.49679644989513,251.1945504708495,0.5433907550702827
MYS_08_04,6,1,101.75,4.75,4,8,True,K4_C3,April–October mode,Jun,1060.3884484971156,0.1188687959736476,126.04709813721637,190.7590684053745,0.6607659556680089
MYS_08_04,7,1,101.75,4.75,4,8,True,K4_C3,April–October mode,Jul,1060.3884484971156,0.1056946639096819,112.07740067761166,209.03627265832546,0.5361624528237007
MYS_08_04,8,1,101.75,4.75,4,8,True,K4_C3,April–October mode,Aug,1060.3884484971156,0.1309179607663566,138.8238932974431,246.79329694828888,0.5625107935023501
MYS_08_04,9,1,101.75,4.75,4,8,True,K4_C3,April–October mode,Sep,1060.3884484971156,0.1376209669856309,145.93168366256592,267.85463980295674,0.5448167101750352
MYS_08_04,10,1,101.75,4.75,4,8,True,K4_C3,April–October mode,Oct,1060.3884484971156,0.1386202479765914,146.99130968218319,339.3109765888844,0.43320528902394057
MYS_08_04,11,1,101.75,4.75,4,8,True,K4_C4,November northern mode,Nov,730.8486116152533,0.2491769875393746,182.1106553896232,402.6163085539989,0.4523181289989859
MYS_08_04,12,1,101.75,4.75,4,8,True,K4_C4,November northern mode,Dec,730.8486116152533,0.3529067798814952,257.92143010600057,400.9013116636662,0.6433539192867053
MYS_08_05,1,1,102.25,4.75,5,8,True,K4_C4,November northern mode,Jan,1390.2104076595876,0.1192487034702773,165.7807886642915,248.85851674410918,0.6661648186015549
MYS_08_05,2,1,102.25,4.75,5,8,True,K4_C1,January eastern mode,Feb,247.17785775171453,0.2053666456716191,50.76208753076623,105.69079437856495,0.4802886365764817
MYS_08_05,3,1,102.25,4.75,5,8,True,K4_C2,May–June southwest mode,Mar,676.5365832966188,0.1381761742726676,93.4812368354287,191.20316543529322,0.48891050847724865
MYS_08_05,4,1,102.25,4.75,5,8,True,K4_C2,May–June southwest mode,Apr,676.5365832966188,0.1771518265910075,119.84969148663532,169.71615968732834,0.7061772532882958
MYS_08_05,5,1,102.25,4.75,5,8,True,K4_C3,April–October mode,May,1020.4746353283108,0.1287233906059157,131.35895508679553,223.93197206978687,0.586602055403944
MYS_08_05,6,1,102.25,4.75,5,8,True,K4_C3,April–October mode,Jun,1020.4746353283108,0.1188687959736476,121.30259122312341,184.57877808671836,0.657186012826097
MYS_08_05,7,1,102.25,4.75,5,8,True,K4_C3,April–October mode,Jul,1020.4746353283108,0.1056946639096819,107.858723609381,211.9898909489478,0.5087918255279256
MYS_08_05,8,1,102.25,4.75,5,8,True,K4_C3,April–October mode,Aug,1020.4746353283108,0.1309179607663566,133.59845827097385,244.51871225453544,0.5463731468203649
MYS_08_05,9,1,102.25,4.75,5,8,True,K4_C3,April–October mode,Sep,1020.4746353283108,0.1376209669856309,140.43870609819118,262.351380557155,0.5353076694315152
MYS_08_05,10,1,102.25,4.75,5,8,True,K4_C3,April–October mode,Oct,1020.4746353283108,0.1386202479765914,141.45844700303212,349.11081326758205,0.4051964064905914
MYS_08_05,11,1,102.25,4.75,5,8,True,K4_C4,November northern mode,Nov,1390.2104076595876,0.2491769875393746,346.40844142650195,523.5295116463501,0.6616789191828877
MYS_08_05,12,1,102.25,4.75,5,8,True,K4_C4,November northern mode,Dec,1390.2104076595876,0.3529067798814952,490.6146783248858,618.9197889598586,0.7926950908281682
MYS_08_06,1,1,102.75,4.75,6,8,True,K4_C4,November northern mode,Jan,1789.8571608985685,0.1192487034702773,213.4381458341458,288.7023314886853,0.7393017740229466
MYS_08_06,2,1,102.75,4.75,6,8,True,K4_C1,January eastern mode,Feb,224.54862432280504,0.2053666456716191,46.114797767351014,92.66839033515136,0.49763244619409946
MYS_08_06,3,1,102.75,4.75,6,8,True,K4_C2,May–June southwest mode,Mar,497.9589042161461,0.1381761742726676,68.8060563295968,174.1057249623673,0.3951969778390063
MYS_08_06,4,1,102.75,4.75,6,8,True,K4_C2,May–June southwest mode,Apr,497.9589042161461,0.1771518265910075,88.21432944914683,132.05598029751627,0.6680070773803947
MYS_08_06,5,1,102.75,4.75,6,8,True,K4_C3,April–October mode,May,887.8448055802103,0.1287233906059157,114.28639370613469,194.3536971510405,0.5880330314340143
MYS_08_06,6,1,102.75,4.75,6,8,True,K4_C3,April–October mode,Jun,887.8448055802103,0.1188687959736476,105.53704305077684,168.00778690100992,0.6281675688815496
MYS_08_06,7,1,102.75,4.75,6,8,True,K4_C3,April–October mode,Jul,887.8448055802103,0.1056946639096819,93.84045832975718,202.8708884733972,0.462562465398098
MYS_08_06,8,1,102.75,4.75,6,8,True,K4_C3,April–October mode,Aug,887.8448055802103,0.1309179607663566,116.23483142356346,229.62075664882656,0.506203503202146
MYS_08_06,9,1,102.75,4.75,6,8,True,K4_C3,April–October mode,Sep,887.8448055802103,0.1376209669856309,122.186060677118,245.15005613804166,0.49841334977429574
MYS_08_06,10,1,102.75,4.75,6,8,True,K4_C4,November northern mode,Oct,1789.8571608985685,0.0848590351451178,151.8855517214324,341.39727718765715,0.4448938578908023
MYS_08_06,11,1,102.75,4.75,6,8,True,K4_C4,November northern mode,Nov,1789.8571608985685,0.2491769875393746,445.99121547848296,589.0346690581358,0.7571561385200317
MYS_08_06,12,1,102.75,4.75,6,8,True,K4_C4,November northern mode,Dec,1789.8571608985685,0.3529067798814952,631.6527271005491,742.2419363758992,0.8510065197672373
MYS_08_07,1,1,103.25,4.75,7,8,True,K4_C4,November northern mode,Jan,1865.438599429606,0.1192487034702773,222.45113438539047,288.5082159825597,0.7710391665200884
MYS_08_07,2,1,103.25,4.75,7,8,True,K4_C1,January eastern mode,Feb,198.88794323782,0.2053666456716191,40.84494976727847,80.76069350917858,0.5057528358475076
MYS_08_07,3,1,103.25,4.75,7,8,True,K4_C2,May–June southwest mode,Mar,483.8587517696207,0.1381761742726676,66.85775120787453,167.10381016648466,0.40009710814651384
MYS_08_07,4,1,103.25,4.75,7,8,True,K4_C2,May–June southwest mode,Apr,483.8587517696207,0.1771518265910075,85.71646168803319,120.28938249896511,0.7125854327897198
MYS_08_07,5,1,103.25,4.75,7,8,True,K4_C3,April–October mode,May,671.9910466521413,0.1287233906059157,86.5009659818817,165.7002500182909,0.5220328030424412
MYS_08_07,6,1,103.25,4.75,7,8,True,K4_C3,April–October mode,Jun,671.9910466521413,0.1188687959736476,79.8787666206113,142.24663672180102,0.5615511794267183
MYS_08_07,7,1,103.25,4.75,7,8,True,K4_C4,November northern mode,Jul,1865.438599429606,0.0413786409870893,77.18931408925636,181.8925993765631,0.4243675353138211
MYS_08_07,8,1,103.25,4.75,7,8,True,K4_C3,April–October mode,Aug,671.9910466521413,0.1309179607663566,87.97569748094794,202.9483929057256,0.43348802235558853
MYS_08_07,9,1,103.25,4.75,7,8,True,K4_C3,April–October mode,Sep,671.9910466521413,0.1376209669856309,92.48005764595389,217.43553181016313,0.4253217350267096
MYS_08_07,10,1,103.25,4.75,7,8,True,K4_C4,November northern mode,Oct,1865.438599429606,0.0848590351451178,158.29931967005626,315.8133424008271,0.501243292847154
MYS_08_07,11,1,103.25,4.75,7,8,True,K4_C4,November northern mode,Nov,1865.438599429606,0.2491769875393746,464.8243706455393,587.605477499616,0.7910483963210556
MYS_08_07,12,1,103.25,4.75,7,8,True,K4_C4,November northern mode,Dec,1865.438599429606,0.3529067798814952,658.3259291913487,749.8720081990114,0.877917727283178
MYS_08_08,1,1,103.75,4.75,8,8,True,K4_C4,November northern mode,Jan,1916.0586537663928,0.1192487034702773,228.4875102346473,289.7293034422788,0.7886240967688918
MYS_08_08,2,1,103.75,4.75,8,8,True,K4_C1,January eastern mode,Feb,185.9924536144477,0.2053666456716191,38.196646319033334,73.5077299925445,0.5196276136252258
